#,Job_ID,WeatherFile,ModelFile,@@P1_Wall_R@@,@@P2_Roof_R@@,@@P3_Roof_Abs@@,@@P4_U@@,@@P4_SHGC@@,@@P4_VT@@,@@P5_COP@@,@@P6_ClgSetp@@,@@P7_LPD@@,Message,Warnings,Errors,Hours,Minutes,Seconds,Scenario,Total_Site_Energy_GJ,EUI_MJ_m2,Electricity_EndUse_GJ,NaturalGas_EndUse_GJ,P8_PV_kW,P9_BESS_kWh,Net_EUI_kWh_m2,LCE_tCO2_m2,LCC_USD_m2
177,LHS-000177,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,6.193887387,0.45,1.5,0.15,0.2,4.15,24.5,4.6,EnergyPlus Completed Successfully,6663476,0,0,1,56.93,1_Baseline,1812.83,363.86,135013.56,9345.76,120,0,64.94215397653775,2.835070051786431,939.4377476152337
178,LHS-000178,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,4.943887387,0.3,2.86184304,0.219,0.2409,3.65,25.0,5.3,EnergyPlus Completed Successfully,7453312,0,0,2,2.11,1_Baseline,1972.19,395.85,149452.77,9343.19,150,30,64.79574802622776,2.829190314733039,937.319873972693
179,LHS-000179,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,4.318887387,0.3,1.5,0.15,0.2,3.9,25.0,4.6,EnergyPlus Completed Successfully,7213321,15,0,2,4.93,1_Baseline,1844.35,370.19,136794.68,9343.88,90,0,75.7330043712922,3.2964567888398233,1095.535621938335
180,LHS-000180,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.9802,6.193887387,0.23,1.5,0.15,0.2,3.9,26.0,5.3,EnergyPlus Completed Successfully,8403239,0,0,2,0.78,1_Baseline,1842.2,369.76,127642.94,9343.28,120,30,66.58104286542664,2.9079220517864304,963.1455243379711
181,LHS-000181,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.9802,6.193887387,0.45,1.6,0.19,0.27,3.399288815,24.0,6.66362,EnergyPlus Completed Successfully,7116712,14,0,1,58.96,1_Baseline,2076.07,416.7,158196.59,9347.24,120,120,79.61993175431553,3.4649520517864305,1151.762988637176
182,LHS-000182,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.9802,6.193887387,0.45,1.5,0.17,0.24,3.65,24.0,6.0,EnergyPlus Completed Successfully,7100032,15,0,2,1.33,1_Baseline,1975.05,396.42,148411.33,9347.3,0,120,110.11666666666667,4.775061,1592.9214997335066
183,LHS-000183,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.1052,4.943887387,0.3,1.5,0.15,0.2,4.4,25.0,4.6,EnergyPlus Completed Successfully,7244394,0,0,2,1.35,1_Baseline,1774.54,356.18,130862.77,9343.86,0,90,98.93888888888888,4.289822999999999,1431.2264259499525
184,LHS-000184,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.9802,4.318887387,0.3,2.86184304,0.219,0.2409,3.65,25.0,6.0,EnergyPlus Completed Successfully,7456432,8,0,2,13.77,1_Baseline,1989.8,399.38,150130.3,9343.69,150,120,65.77630358178331,2.8743593147330384,951.5043573339248
185,LHS-000185,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.9802,6.193887387,0.37,1.5,0.13,0.17,4.15,25.0,4.0,EnergyPlus Completed Successfully,7014484,16,0,1,55.39,1_Baseline,1748.78,351.01,127835.5,9344.13,120,120,61.3727095320933,2.6854620517864305,887.8030135665585
186,LHS-000186,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,6.818887387,0.23,1.5,0.17,0.24,4.4,24.5,5.3,EnergyPlus Completed Successfully,6640798,13,0,1,51.56,1_Baseline,1806.3,362.55,134113.54,9345.83,60,60,82.6432992104911,3.5945615258932153,1195.4983029026826
187,LHS-000187,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.1052,5.568887387,0.23,1.5,0.13,0.17,4.4,24.0,6.66362,EnergyPlus Completed Successfully,7042671,13,0,1,53.1,1_Baseline,1869.77,375.29,139054.91,9348.75,30,150,95.2147051608011,4.126700262946608,1377.353270241504
188,LHS-000188,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,6.193887387,0.45,2.86184304,0.219,0.2409,3.399288815,24.0,4.0,EnergyPlus Completed Successfully,7157271,0,0,1,31.84,1_Baseline,2006.71,402.78,157140.35,9347.45,150,60,66.72074802622774,2.9136053147330383,965.1664659538071
189,LHS-000189,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.3552,4.943887387,0.37,1.6,0.19,0.27,3.9,26.0,5.3,EnergyPlus Completed Successfully,8614561,0,0,1,59.65,1_Baseline,1880.28,377.4,131456.98,9344.75,30,60,95.80081627191221,4.158050262946607,1385.831814120314
190,LHS-000190,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.9802,4.318887387,0.45,2.86184304,0.219,0.2409,3.9,24.0,4.6,EnergyPlus Completed Successfully,7203831,0,0,1,36.19,1_Baseline,1909.42,383.25,145444.49,9347.62,90,30,79.36078214906998,3.4503487888398228,1148.014192107649
191,LHS-000191,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,0.4802,4.318887387,0.45,1.6,0.19,0.27,4.4,25.5,4.6,EnergyPlus Completed Successfully,8182441,13,0,2,4.05,1_Baseline,1821.7,365.64,131931.68,9344.11,150,150,56.40408135956108,2.472646314733039,815.9280206177939
192,LHS-000192,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.3552,5.568887387,0.3,1.5,0.15,0.2,4.4,25.0,4.0,EnergyPlus Completed Successfully,7136281,13,0,1,41.75,1_Baseline,1727.02,346.64,126063.2,9342.58,60,90,78.22385476604664,3.4039375258932147,1131.5676710961134
193,LHS-000193,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.1052,6.193887387,0.37,1.5,0.17,0.24,4.4,25.5,4.0,EnergyPlus Completed Successfully,7992984,14,0,1,57.86,1_Baseline,1749.22,351.09,124716.92,9343.04,60,0,79.45996587715776,3.454548525893215,1149.4489603191948
194,LHS-000194,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,4.318887387,0.23,1.5,0.17,0.24,3.9,24.5,4.0,EnergyPlus Completed Successfully,6723474,13,0,1,47.27,1_Baseline,1835.43,368.4,138805.82,9345.92,0,90,102.33333333333333,4.436370999999999,1480.3296516367075
195,LHS-000195,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,0.4802,4.943887387,0.37,2.86184304,0.219,0.2409,4.15,25.5,4.6,EnergyPlus Completed Successfully,8236918,0,0,1,55.56,1_Baseline,1877.54,376.85,138686.12,9343.16,120,120,68.5504873098711,2.9896540517864314,991.6350390776684
196,LHS-000196,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,0.4802,4.943887387,0.23,1.5,0.17,0.24,3.9,26.0,6.0,EnergyPlus Completed Successfully,8718359,16,0,1,54.04,1_Baseline,1942.2,389.83,138446.6,9345.49,0,0,108.2861111111111,4.691103,1566.4411186143798
197,LHS-000197,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.1052,5.568887387,0.3,1.6,0.19,0.27,3.399288815,25.0,5.3,EnergyPlus Completed Successfully,7400392,14,0,1,54.05,1_Baseline,2021.31,405.71,152409.15,9343.39,120,30,76.56715397653775,3.337786051786431,1107.6022316570256
198,LHS-000198,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,0.4802,6.818887387,0.3,1.5,0.13,0.17,4.4,26.0,4.6,EnergyPlus Completed Successfully,8512562,14,0,1,59.12,1_Baseline,1771.3,355.53,123476.83,9343.6,120,60,62.62826508764886,2.7373710517864307,905.9655814965209
199,LHS-000199,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.3552,4.318887387,0.45,1.5,0.17,0.24,4.4,26.0,5.3,EnergyPlus Completed Successfully,8562123,13,0,2,16.37,1_Baseline,1787.04,358.69,124005.1,9344.09,30,60,90.60359404968999,3.932587262946607,1310.650034038547
200,LHS-000200,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,0.4802,6.818887387,0.3,2.86184304,0.219,0.2409,3.65,25.5,6.0,EnergyPlus Completed Successfully,8141030,12,0,2,7.29,1_Baseline,2034.28,408.31,153037.92,9341.99,0,30,113.41944444444444,4.911159999999999,1640.6986972306847
201,LHS-000201,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.3552,6.193887387,0.23,1.6,0.19,0.27,4.4,24.0,6.0,EnergyPlus Completed Successfully,7115632,0,0,1,24.45,1_Baseline,1849.8,371.28,136551.09,9347.53,60,60,85.06829921049109,3.699230525893215,1230.5777759178518
202,LHS-000202,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.3552,6.818887387,0.45,1.5,0.17,0.24,3.9,26.0,6.0,EnergyPlus Completed Successfully,8521920,0,0,2,10.86,1_Baseline,1898.15,380.99,132319.92,9345.57,30,90,96.79803849413443,4.202837262946607,1400.2573935160128
203,LHS-000203,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.3552,6.818887387,0.45,2.86184304,0.219,0.2409,4.15,24.5,4.0,EnergyPlus Completed Successfully,6823912,15,0,1,54.69,1_Baseline,1822.11,365.72,138231.08,9344.39,120,150,65.45882064320443,2.8585230517864315,946.9117246837583
204,LHS-000204,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.3552,6.193887387,0.3,1.5,0.17,0.24,4.15,25.5,6.66362,EnergyPlus Completed Successfully,7838768,12,0,2,14.65,1_Baseline,1881.21,377.59,134882.52,9341.84,60,120,86.82107698826887,3.7683505258932146,1255.9330422094572
205,LHS-000205,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,6.818887387,0.37,1.5,0.15,0.2,4.4,24.0,6.0,EnergyPlus Completed Successfully,7087552,12,0,1,55.58,1_Baseline,1841.21,369.56,135703.92,9347.65,150,120,57.49297024844997,2.521507314733039,831.6796282030708
206,LHS-000206,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.1052,6.193887387,0.3,1.5,0.15,0.2,4.4,24.5,4.6,EnergyPlus Completed Successfully,6669715,0,0,1,24.62,1_Baseline,1782.27,357.73,133261.76,9345.39,0,150,99.36944444444444,4.311027999999999,1437.4547401737232
207,LHS-000207,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,0.4802,4.318887387,0.23,1.6,0.19,0.27,3.65,24.5,5.3,EnergyPlus Completed Successfully,6932152,11,0,2,14.32,1_Baseline,1999.01,401.23,154816.3,9346.66,120,60,75.32270953209331,3.2839610517864313,1089.6003944167098
208,LHS-000208,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.3552,6.193887387,0.37,1.5,0.13,0.17,4.15,24.0,5.3,EnergyPlus Completed Successfully,7087193,0,0,1,35.82,1_Baseline,1833.04,367.92,135048.59,9345.88,150,0,57.03741469289442,2.498356314733039,825.0896699275978
209,LHS-000209,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.9802,4.318887387,0.3,1.5,0.13,0.17,3.399288815,24.5,6.66362,EnergyPlus Completed Successfully,6614394,15,0,1,53.33,1_Baseline,2022.43,405.93,152868.63,9346.06,30,60,103.72581627191221,4.492018262946607,1500.4729785100942
210,LHS-000210,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,5.568887387,0.45,2.86184304,0.219,0.2409,4.15,26.0,6.66362,EnergyPlus Completed Successfully,8720034,15,0,2,44.5,1_Baseline,1922.52,385.88,136546.39,9344.17,0,0,107.18888888888888,4.631825999999999,1550.56896301187
211,LHS-000211,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,0.4802,4.318887387,0.45,1.5,0.15,0.2,3.9,24.5,6.66362,EnergyPlus Completed Successfully,6787912,16,0,2,17.16,1_Baseline,1990.08,399.44,152452.66,9345.89,150,120,65.79297024844996,2.8691063147330382,951.7454533683928
212,LHS-000212,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.3552,6.818887387,0.45,1.5,0.13,0.17,3.9,26.0,6.66362,EnergyPlus Completed Successfully,8378756,16,0,2,46.84,1_Baseline,1903.13,381.99,132842.68,9345.05,30,60,97.07581627191222,4.205697262946607,1404.275660757155
213,LHS-000213,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.3552,4.943887387,0.23,1.5,0.15,0.2,4.15,26.0,4.6,EnergyPlus Completed Successfully,8456165,13,0,2,40.45,1_Baseline,1772.2,355.71,122327.35,9343.9,60,120,80.74329921049109,3.513185525893215,1168.0133549732707
214,LHS-000214,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.3552,5.568887387,0.45,1.5,0.15,0.2,3.65,25.0,4.0,EnergyPlus Completed Successfully,7135811,0,0,1,50.93,1_Baseline,1861.28,373.59,137626.5,9342.7,30,150,94.74248293857887,4.114832262946607,1370.5222159315622
215,LHS-000215,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.9802,4.318887387,0.3,1.5,0.15,0.2,3.9,24.0,6.66362,EnergyPlus Completed Successfully,7106272,0,0,2,1.79,1_Baseline,1940.28,389.44,145033.08,9346.04,60,30,90.11274365493554,3.9070135258932153,1303.5495090169907
216,LHS-000216,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.9802,6.193887387,0.45,1.5,0.17,0.24,3.399288815,26.0,6.66362,EnergyPlus Completed Successfully,8521792,15,0,2,54.02,1_Baseline,2034.08,408.27,143775.71,9343.91,150,150,68.24574802622774,2.978347314733038,987.2267531076765
217,LHS-000217,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.9802,4.943887387,0.3,1.5,0.17,0.24,3.9,25.5,5.3,EnergyPlus Completed Successfully,7857961,12,0,2,58.36,1_Baseline,1864.13,374.16,133820.04,9343.84,60,120,85.8682992104911,3.7349465258932155,1242.150385572341
218,LHS-000218,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.9802,4.318887387,0.3,1.5,0.13,0.17,4.15,24.0,6.66362,EnergyPlus Completed Successfully,7055272,0,0,2,3.48,1_Baseline,1884.98,378.34,139670.26,9345.72,90,60,77.99689326018108,3.388358788839823,1128.2844999536417
219,LHS-000219,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.9802,6.818887387,0.37,2.86184304,0.219,0.2409,3.9,25.0,4.6,EnergyPlus Completed Successfully,7280634,12,0,2,42.69,1_Baseline,1878.49,377.04,140736.47,9342.49,0,0,104.73333333333333,4.536163,1515.0474806001746
220,LHS-000220,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,5.568887387,0.3,1.5,0.13,0.17,3.65,26.0,6.0,EnergyPlus Completed Successfully,8413561,0,0,3,3.21,1_Baseline,1926.66,386.71,135584.56,9342.91,150,90,62.25685913733886,2.7255423147330378,900.5929113886557
221,LHS-000221,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.1052,4.943887387,0.37,1.6,0.19,0.27,3.9,24.5,6.0,EnergyPlus Completed Successfully,6793672,10,0,2,44.67,1_Baseline,1948.85,391.16,147670.48,9343.96,60,0,90.59052143271333,3.934483525893216,1310.460928671755
222,LHS-000222,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.9802,6.818887387,0.37,1.5,0.13,0.17,4.15,24.5,6.0,EnergyPlus Completed Successfully,6591233,16,0,2,42.18,1_Baseline,1844.26,370.17,135690.4,9343.96,0,60,102.825,4.459303,1487.4419846535293
223,LHS-000223,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,0.4802,4.943887387,0.23,1.5,0.13,0.17,3.65,25.5,6.66362,EnergyPlus Completed Successfully,7915810,13,0,3,19.96,1_Baseline,2007.76,402.99,148625.67,9343.49,30,150,102.90914960524555,4.458648262946608,1488.659272821137
224,LHS-000224,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,4.943887387,0.37,2.86184304,0.219,0.2409,3.65,24.5,4.0,EnergyPlus Completed Successfully,6854272,13,0,3,5.97,1_Baseline,1926.93,386.76,148787.74,9343.53,60,30,89.36829921049109,3.878984525893215,1292.78055281073
225,LHS-000225,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,5.568887387,0.45,2.86184304,0.219,0.2409,4.15,25.0,4.0,EnergyPlus Completed Successfully,7384432,0,0,3,1.34,1_Baseline,1821.72,365.65,136071.0,9343.53,150,90,56.40685913733885,2.4684323147330383,815.9682032902053
226,LHS-000226,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,0.4802,5.568887387,0.37,1.5,0.15,0.2,4.4,24.5,5.3,EnergyPlus Completed Successfully,6740392,7,0,3,5.11,1_Baseline,1840.93,369.5,139354.85,9345.89,120,150,66.50882064320442,2.9066460517864305,962.1007748552744
227,LHS-000227,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,6.818887387,0.23,1.5,0.17,0.24,4.4,25.5,5.3,EnergyPlus Completed Successfully,7858930,17,0,3,13.09,1_Baseline,1790.38,359.36,127557.05,9342.59,90,120,72.72467103795887,3.1716867888398235,1052.0177877167673
228,LHS-000228,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,0.4802,6.193887387,0.3,1.5,0.17,0.24,4.4,26.0,4.0,EnergyPlus Completed Successfully,8634863,14,0,3,14.03,1_Baseline,1766.63,354.59,122787.65,9345.27,0,0,98.4972222222222,4.269127999999999,1424.8373810365367
229,LHS-000229,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.3552,4.943887387,0.37,1.6,0.19,0.27,3.65,26.0,5.3,EnergyPlus Completed Successfully,8614561,0,0,2,59.65,1_Baseline,1931.81,387.74,135735.81,9344.75,0,150,107.70555555555555,4.670964999999999,1558.042940080394
230,LHS-000230,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,6.193887387,0.45,2.86184304,0.219,0.2409,3.9,26.0,5.3,EnergyPlus Completed Successfully,8705281,0,0,2,51.74,1_Baseline,1909.6,383.29,135674.58,9345.06,30,120,97.43692738302333,4.2265842629466075,1409.4994081706398
231,LHS-000231,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.3552,4.318887387,0.45,1.5,0.15,0.2,4.4,26.0,5.3,EnergyPlus Completed Successfully,8504400,11,0,2,52.71,1_Baseline,1776.22,356.51,123496.7,9344.27,0,60,99.03055555555555,4.2927219999999995,1432.5524541395291
232,LHS-000232,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.9802,4.318887387,0.3,1.5,0.15,0.2,3.9,24.0,6.66362,EnergyPlus Completed Successfully,7106272,0,0,2,35.02,1_Baseline,1940.28,389.44,145033.08,9346.04,120,120,72.04770953209331,3.136964051786431,1042.2250236436455
233,LHS-000233,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,5.568887387,0.23,1.5,0.17,0.24,3.399288815,24.0,4.6,EnergyPlus Completed Successfully,7088993,13,0,2,41.75,1_Baseline,1981.6,397.74,150514.16,9346.23,30,90,101.45081627191222,4.403061262946609,1467.563369805141
234,LHS-000234,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.9802,6.818887387,0.37,1.5,0.13,0.17,3.65,25.0,6.0,EnergyPlus Completed Successfully,7147204,16,0,2,41.21,1_Baseline,1928.49,387.08,143226.59,9342.25,30,0,98.4897051608011,4.274248262946608,1424.7286410145673
235,LHS-000235,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.1052,5.568887387,0.37,1.6,0.19,0.27,4.4,26.0,4.0,EnergyPlus Completed Successfully,8573410,9,0,2,47.31,1_Baseline,1753.3,351.91,120998.26,9344.8,60,60,79.68774365493555,3.4656155258932158,1152.7439394569317
236,LHS-000236,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,0.4802,4.943887387,0.37,1.6,0.19,0.27,3.399288815,24.0,6.66362,EnergyPlus Completed Successfully,7189430,11,0,2,31.93,1_Baseline,2146.11,430.76,168850.25,9346.08,0,60,119.65555555555555,5.175642999999999,1730.9087967943221
237,LHS-000237,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,0.4802,4.943887387,0.37,1.6,0.19,0.27,4.15,25.5,4.6,EnergyPlus Completed Successfully,8134450,13,0,2,35.48,1_Baseline,1860.23,373.38,135019.89,9342.4,30,150,94.68414960524555,4.111628262946608,1369.6783798109225
