#,Job_ID,WeatherFile,ModelFile,@@P1_Wall_R@@,@@P2_Roof_R@@,@@P3_Roof_Abs@@,@@P4_U@@,@@P4_SHGC@@,@@P4_VT@@,@@P5_COP@@,@@P6_ClgSetp@@,@@P7_LPD@@,Message,Warnings,Errors,Hours,Minutes,Seconds,Scenario,Climate_DeltaT,Total_Site_Energy_GJ,EUI_MJ_m2,Building_Area_m2,Cooling_Elec_GJ,IntLighting_Elec_GJ,IntEquip_Elec_GJ,Fans_Elec_GJ,Pumps_Elec_GJ,Electricity_EndUse_GJ,NaturalGas_EndUse_GJ,EUI_kWh_m2
60,LHS-000060,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,0.4802,4.943887387,0.37,1.5,0.15,0.2,4.15,26.0,5.3,EnergyPlus Completed Successfully,8641682,13,0,1,59.13,1_Baseline,0.0,1858.85,373.1,4982.19,726.45,187.53,705.43,69.63,0.15,1750.34,108.52,103.639
61,LHS-000061,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.3552,5.568887387,0.37,1.5,0.13,0.17,3.399288815,25.5,6.66362,EnergyPlus Completed Successfully,7750688,6,0,1,52.02,1_Baseline,0.0,2011.39,403.72,4982.19,830.48,234.08,705.43,71.48,0.15,1902.81,108.58,112.144
62,LHS-000062,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,4.318887387,0.23,1.5,0.13,0.17,3.399288815,26.0,5.3,EnergyPlus Completed Successfully,8428795,4,0,2,1.92,1_Baseline,0.0,1948.26,391.05,4982.19,823.36,188.4,705.43,61.26,0.15,1839.75,108.51,108.625
63,LHS-000063,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.9802,4.943887387,0.45,1.5,0.17,0.24,3.65,25.0,4.6,EnergyPlus Completed Successfully,7179718,17,0,1,44.22,1_Baseline,0.0,1897.26,380.81,4982.19,774.28,162.74,705.43,84.91,0.15,1788.63,108.63,105.781
64,LHS-000064,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,4.318887387,0.3,1.5,0.13,0.17,4.15,24.0,6.0,EnergyPlus Completed Successfully,7070631,0,0,1,20.99,1_Baseline,0.0,1871.03,375.54,4982.19,690.2,211.85,705.43,93.4,0.15,1762.2,108.83,104.317
65,LHS-000065,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.1052,4.318887387,0.23,1.5,0.15,0.2,4.4,24.5,5.3,EnergyPlus Completed Successfully,6693832,15,0,1,40.66,1_Baseline,0.0,1811.02,363.5,4982.19,655.03,187.53,705.43,93.03,0.15,1702.31,108.71,100.972
66,LHS-000066,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,6.818887387,0.37,2.86184304,0.219,0.2409,4.15,24.5,4.6,EnergyPlus Completed Successfully,6830032,15,0,1,40.33,1_Baseline,0.0,1852.4,371.8,4982.19,716.56,162.62,705.43,97.8,0.15,1743.69,108.71,103.278
67,LHS-000067,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,6.193887387,0.45,1.5,0.15,0.2,3.399288815,24.0,4.6,EnergyPlus Completed Successfully,7111673,15,0,1,36.08,1_Baseline,0.0,1977.4,396.89,4982.19,843.11,163.32,705.43,95.43,0.15,1868.57,108.83,110.247
68,LHS-000068,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,4.318887387,0.23,1.5,0.17,0.24,4.15,26.0,6.66362,EnergyPlus Completed Successfully,8559473,12,0,1,54.22,1_Baseline,0.0,1882.58,377.86,4982.19,709.52,232.16,705.43,65.61,0.15,1774.06,108.52,104.961
69,LHS-000069,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,0.4802,5.568887387,0.3,1.5,0.15,0.2,4.4,25.5,6.66362,EnergyPlus Completed Successfully,8021878,0,0,1,46.84,1_Baseline,0.0,1880.79,377.5,4982.19,691.81,232.99,705.43,80.63,0.15,1772.21,108.58,104.861
70,LHS-000070,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.3552,6.818887387,0.3,1.5,0.13,0.17,3.65,24.0,5.3,EnergyPlus Completed Successfully,7071953,12,0,1,43.24,1_Baseline,0.0,1922.98,385.97,4982.19,767.59,188.4,705.43,91.44,0.15,1814.16,108.83,107.214
71,LHS-000071,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,4.318887387,0.3,1.5,0.13,0.17,3.399288815,25.0,5.3,EnergyPlus Completed Successfully,7143961,0,0,1,25.86,1_Baseline,0.0,1968.34,395.08,4982.19,821.82,188.4,705.43,82.76,0.15,1859.71,108.63,109.744
72,LHS-000072,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,0.4802,4.318887387,0.45,2.86184304,0.219,0.2409,4.4,26.0,6.0,EnergyPlus Completed Successfully,8821561,15,0,1,58.47,1_Baseline,0.0,1887.85,378.92,4982.19,725.81,209.96,705.43,76.81,0.15,1779.33,108.52,105.256
73,LHS-000073,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.3552,5.568887387,0.45,1.6,0.19,0.27,3.65,25.0,6.66362,EnergyPlus Completed Successfully,7420195,12,0,1,47.02,1_Baseline,0.0,2004.02,402.24,4982.19,808.89,231.7,705.43,88.02,0.15,1895.39,108.63,111.733
74,LHS-000074,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.9802,6.193887387,0.45,1.6,0.19,0.27,3.65,26.0,4.6,EnergyPlus Completed Successfully,8536809,13,0,1,59.13,1_Baseline,0.0,1894.8,380.31,4982.19,792.04,162.43,705.43,65.11,0.15,1786.28,108.52,105.642
75,LHS-000075,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.1052,6.818887387,0.3,1.5,0.15,0.2,4.15,25.5,4.0,EnergyPlus Completed Successfully,7907410,12,0,1,51.29,1_Baseline,0.0,1775.03,356.28,4982.19,682.69,142.14,705.43,74.94,0.15,1666.46,108.57,98.967
76,LHS-000076,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.9802,4.318887387,0.45,1.5,0.17,0.24,4.15,24.0,6.0,EnergyPlus Completed Successfully,7120912,12,0,1,43.86,1_Baseline,0.0,1883.34,378.01,4982.19,702.19,210.12,705.43,95.45,0.15,1774.51,108.83,105.003
77,LHS-000077,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,6.193887387,0.45,1.5,0.15,0.2,3.399288815,25.5,4.0,EnergyPlus Completed Successfully,7869741,12,0,1,49.93,1_Baseline,0.0,1914.74,384.32,4982.19,824.0,142.14,705.43,73.34,0.15,1806.17,108.57,106.756
78,LHS-000078,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.1052,4.318887387,0.37,1.6,0.19,0.27,4.4,24.0,5.3,EnergyPlus Completed Successfully,7164831,14,0,1,43.51,1_Baseline,0.0,1849.61,371.25,4982.19,685.09,186.5,705.43,102.47,0.15,1740.78,108.83,103.125
79,LHS-000079,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.3552,6.818887387,0.23,1.5,0.15,0.2,4.4,26.0,5.3,EnergyPlus Completed Successfully,8447637,15,0,2,2.28,1_Baseline,0.0,1764.72,354.21,4982.19,640.46,187.53,705.43,61.48,0.15,1656.2,108.52,98.392
80,LHS-000080,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,0.4802,6.818887387,0.45,1.5,0.13,0.17,3.399288815,25.5,6.0,EnergyPlus Completed Successfully,7887841,0,0,1,36.88,1_Baseline,0.0,2044.91,410.44,4982.19,879.02,211.85,705.43,78.71,0.15,1936.33,108.58,114.011
81,LHS-000081,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.1052,6.818887387,0.23,1.5,0.13,0.17,3.9,25.5,6.66362,EnergyPlus Completed Successfully,7777678,14,0,1,52.83,1_Baseline,0.0,1921.18,385.61,4982.19,737.89,234.08,705.43,73.85,0.15,1812.6,108.58,107.114
82,LHS-000082,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,4.943887387,0.23,1.6,0.19,0.27,3.399288815,25.0,5.3,EnergyPlus Completed Successfully,7323115,15,0,1,49.49,1_Baseline,0.0,2004.87,402.41,4982.19,855.53,186.5,705.43,87.48,0.15,1896.24,108.63,111.781
83,LHS-000083,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.9802,5.568887387,0.23,1.6,0.19,0.27,3.9,25.5,6.66362,EnergyPlus Completed Successfully,7889996,8,0,1,52.99,1_Baseline,0.0,1932.21,387.82,4982.19,749.44,231.7,705.43,75.72,0.15,1823.63,108.58,107.728
84,LHS-000084,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.3552,6.193887387,0.45,1.6,0.19,0.27,3.399288815,26.0,5.3,EnergyPlus Completed Successfully,8588764,13,0,2,3.74,1_Baseline,0.0,1992.2,399.87,4982.19,864.23,186.5,705.43,66.23,0.15,1883.69,108.52,111.075
85,LHS-000085,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.3552,6.193887387,0.45,2.86184304,0.219,0.2409,4.4,24.5,4.0,EnergyPlus Completed Successfully,6815152,14,0,1,39.91,1_Baseline,0.0,1782.52,357.78,4982.19,668.78,141.54,705.43,96.81,0.15,1673.81,108.71,99.383
86,LHS-000086,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.3552,6.193887387,0.3,2.86184304,0.219,0.2409,4.4,25.0,6.0,EnergyPlus Completed Successfully,7412272,13,0,1,46.56,1_Baseline,0.0,1853.18,371.96,4982.19,678.09,209.96,705.43,89.75,0.15,1744.55,108.64,103.322
87,LHS-000087,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,0.4802,5.568887387,0.45,1.6,0.19,0.27,3.399288815,25.0,6.0,EnergyPlus Completed Successfully,7615312,11,0,1,49.33,1_Baseline,0.0,2089.26,419.35,4982.19,910.87,209.7,705.43,93.3,0.15,1980.62,108.64,116.486
88,LHS-000088,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,0.4802,4.318887387,0.23,1.5,0.15,0.2,3.65,24.0,6.66362,EnergyPlus Completed Successfully,7134111,0,0,1,26.67,1_Baseline,0.0,2055.96,412.66,4982.19,842.46,232.99,705.43,104.91,0.15,1947.13,108.83,114.628
89,LHS-000089,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,0.4802,6.193887387,0.3,1.6,0.19,0.27,3.65,25.0,6.66362,EnergyPlus Completed Successfully,7575952,13,0,1,49.82,1_Baseline,0.0,2048.35,411.14,4982.19,848.1,231.7,705.43,93.13,0.15,1939.7,108.65,114.206
90,LHS-000090,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.3552,6.818887387,0.23,1.5,0.13,0.17,3.399288815,25.0,4.0,EnergyPlus Completed Successfully,7003563,13,0,1,43.65,1_Baseline,0.0,1892.12,379.78,4982.19,792.61,142.8,705.43,81.41,0.15,1783.5,108.62,105.494
91,LHS-000091,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.9802,6.193887387,0.23,1.5,0.13,0.17,3.65,25.5,4.6,EnergyPlus Completed Successfully,7778158,14,0,1,48.05,1_Baseline,0.0,1850.34,371.39,4982.19,741.51,164.08,705.43,69.49,0.15,1741.77,108.57,103.164
92,LHS-000092,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,0.4802,4.318887387,0.23,1.5,0.17,0.24,3.399288815,24.0,4.6,EnergyPlus Completed Successfully,7158591,8,0,1,39.77,1_Baseline,0.0,2038.57,409.17,4982.19,894.64,162.74,705.43,105.66,0.15,1929.74,108.83,113.658
93,LHS-000093,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.1052,4.943887387,0.23,2.86184304,0.219,0.2409,4.4,26.0,6.66362,EnergyPlus Completed Successfully,8811230,0,0,1,48.17,1_Baseline,0.0,1883.83,378.11,4982.19,704.4,231.98,705.43,72.15,0.15,1775.3,108.53,105.031
94,LHS-000094,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.9802,4.943887387,0.37,1.5,0.13,0.17,3.399288815,25.0,6.0,EnergyPlus Completed Successfully,7189678,0,0,1,24.41,1_Baseline,0.0,1987.29,398.88,4982.19,818.03,211.85,705.43,82.04,0.15,1878.67,108.62,110.8
95,LHS-000095,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.3552,6.193887387,0.37,1.6,0.19,0.27,4.4,24.5,4.6,EnergyPlus Completed Successfully,6726113,12,0,1,34.28,1_Baseline,0.0,1784.62,358.2,4982.19,652.92,162.43,705.43,93.86,0.15,1675.91,108.71,99.5
96,LHS-000096,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.9802,6.193887387,0.45,1.5,0.17,0.24,4.4,25.5,4.0,EnergyPlus Completed Successfully,7919183,13,0,1,57.79,1_Baseline,0.0,1726.32,346.5,4982.19,636.06,141.64,705.43,73.36,0.15,1617.75,108.57,96.25
97,LHS-000097,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.1052,5.568887387,0.23,1.5,0.17,0.24,3.9,26.0,4.0,EnergyPlus Completed Successfully,8538008,12,0,1,53.91,1_Baseline,0.0,1819.95,365.29,4982.19,737.83,141.64,705.43,65.28,0.15,1711.43,108.51,101.469
98,LHS-000098,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,0.4802,5.568887387,0.37,2.86184304,0.219,0.2409,3.9,24.5,4.6,EnergyPlus Completed Successfully,7044948,14,0,1,52.33,1_Baseline,0.0,1943.76,390.14,4982.19,802.46,162.62,705.43,103.25,0.15,1835.04,108.72,108.372
99,LHS-000099,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,4.943887387,0.23,1.5,0.13,0.17,3.65,26.0,6.0,EnergyPlus Completed Successfully,8438875,15,0,1,56.25,1_Baseline,0.0,1924.1,386.2,4982.19,775.35,211.85,705.43,61.63,0.15,1815.59,108.52,107.278
100,LHS-000100,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.3552,5.568887387,0.3,1.6,0.19,0.27,3.9,25.0,4.0,EnergyPlus Completed Successfully,7274159,0,0,1,36.84,1_Baseline,0.0,1832.34,367.78,4982.19,729.22,141.37,705.43,86.43,0.15,1723.71,108.63,102.161
101,LHS-000101,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,5.568887387,0.23,1.6,0.19,0.27,4.15,24.5,6.0,EnergyPlus Completed Successfully,6731153,11,0,1,45.1,1_Baseline,0.0,1885.45,378.44,4982.19,705.14,209.7,705.43,95.14,0.15,1776.73,108.71,105.122
102,LHS-000102,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.1052,4.318887387,0.3,2.86184304,0.219,0.2409,3.9,25.0,6.0,EnergyPlus Completed Successfully,7597308,14,0,1,55.64,1_Baseline,0.0,1961.13,393.63,4982.19,783.78,209.96,705.43,92.0,0.15,1852.49,108.64,109.342
103,LHS-000103,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.3552,6.193887387,0.37,2.86184304,0.219,0.2409,3.399288815,24.0,6.66362,EnergyPlus Completed Successfully,7140591,0,0,1,23.52,1_Baseline,0.0,2110.99,423.71,4982.19,899.46,231.98,705.43,103.94,0.15,2002.16,108.83,117.697
104,LHS-000104,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,4.943887387,0.37,2.86184304,0.219,0.2409,3.65,26.0,6.0,EnergyPlus Completed Successfully,8708402,16,0,2,6.71,1_Baseline,0.0,1992.92,400.01,4982.19,837.04,209.96,705.43,70.65,0.15,1884.39,108.52,111.114
105,LHS-000105,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.1052,6.818887387,0.23,1.5,0.17,0.24,4.15,25.0,4.6,EnergyPlus Completed Successfully,7278358,18,0,1,46.78,1_Baseline,0.0,1820.58,365.42,4982.19,695.47,162.74,705.43,87.03,0.15,1711.95,108.63,101.506
106,LHS-000106,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,0.4802,4.943887387,0.37,1.5,0.17,0.24,3.399288815,25.5,6.0,EnergyPlus Completed Successfully,8047794,13,0,1,55.99,1_Baseline,0.0,2069.76,415.43,4982.19,901.97,210.12,705.43,82.34,0.15,1961.17,108.58,115.397
107,LHS-000107,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.9802,6.193887387,0.23,1.5,0.15,0.2,3.399288815,24.0,5.3,EnergyPlus Completed Successfully,7086713,16,0,1,40.61,1_Baseline,0.0,1984.61,398.34,4982.19,829.14,187.53,705.43,92.38,0.15,1875.78,108.83,110.65
108,LHS-000108,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.9802,4.943887387,0.45,1.5,0.17,0.24,4.15,25.0,4.0,EnergyPlus Completed Successfully,7176716,14,0,1,45.73,1_Baseline,0.0,1776.98,356.67,4982.19,675.26,141.64,705.43,84.77,0.15,1668.36,108.62,99.075
109,LHS-000109,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,0.4802,4.943887387,0.23,1.5,0.15,0.2,3.9,25.5,4.0,EnergyPlus Completed Successfully,8035220,0,0,1,40.91,1_Baseline,0.0,1850.62,371.45,4982.19,753.69,142.14,705.43,79.53,0.15,1742.04,108.58,103.181
110,LHS-000110,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.9802,4.943887387,0.45,1.5,0.17,0.24,3.65,25.5,5.3,EnergyPlus Completed Successfully,7878862,14,0,1,50.38,1_Baseline,0.0,1920.62,385.5,4982.19,784.35,186.87,705.43,74.1,0.15,1812.05,108.57,107.083
111,LHS-000111,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.3552,6.818887387,0.45,1.5,0.13,0.17,3.399288815,26.0,4.6,EnergyPlus Completed Successfully,8362922,16,0,1,56.73,1_Baseline,0.0,1912.85,383.94,4982.19,813.24,164.08,705.43,60.32,0.15,1804.34,108.51,106.65
112,LHS-000112,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.1052,6.818887387,0.45,2.86184304,0.219,0.2409,3.65,24.5,5.3,EnergyPlus Completed Successfully,6841788,0,0,1,25.35,1_Baseline,0.0,1996.16,400.66,4982.19,834.03,186.72,705.43,99.97,0.15,1887.44,108.71,111.294
113,LHS-000113,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,6.193887387,0.45,1.6,0.19,0.27,3.399288815,25.5,4.6,EnergyPlus Completed Successfully,7980853,16,0,1,53.48,1_Baseline,0.0,1973.1,396.03,4982.19,858.16,162.43,705.43,77.23,0.15,1864.52,108.58,110.008
114,LHS-000114,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.3552,5.568887387,0.3,1.5,0.17,0.24,3.65,24.0,6.66362,EnergyPlus Completed Successfully,7082992,0,0,1,31.43,1_Baseline,0.0,2005.3,402.49,4982.19,801.34,232.16,705.43,96.2,0.15,1896.47,108.83,111.803
115,LHS-000115,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,4.943887387,0.37,1.5,0.13,0.17,4.4,25.0,4.6,EnergyPlus Completed Successfully,7108556,16,0,1,44.0,1_Baseline,0.0,1752.16,351.68,4982.19,630.08,164.08,705.43,82.67,0.15,1643.53,108.62,97.689
116,LHS-000116,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,4.318887387,0.23,1.5,0.15,0.2,3.399288815,25.5,6.66362,EnergyPlus Completed Successfully,7869733,0,0,1,40.15,1_Baseline,0.0,2029.57,407.36,4982.19,847.34,232.99,705.43,73.89,0.15,1920.99,108.58,113.156
117,LHS-000117,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.1052,4.318887387,0.45,1.5,0.13,0.17,4.4,24.5,4.0,EnergyPlus Completed Successfully,6707754,15,0,1,42.75,1_Baseline,0.0,1753.79,352.01,4982.19,644.2,142.8,705.43,91.41,0.15,1645.09,108.71,97.781
118,LHS-000118,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,0.4802,5.568887387,0.3,2.86184304,0.219,0.2409,4.4,25.0,5.3,EnergyPlus Completed Successfully,7624668,14,0,1,53.19,1_Baseline,0.0,1867.79,374.89,4982.19,711.04,186.72,705.43,94.65,0.15,1759.14,108.65,104.136
119,LHS-000119,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.9802,4.318887387,0.37,1.5,0.15,0.2,3.65,25.5,4.6,EnergyPlus Completed Successfully,7878027,14,0,1,50.46,1_Baseline,0.0,1872.21,375.78,4982.19,761.77,163.32,705.43,71.85,0.15,1763.64,108.57,104.383
